PC.ID,UTM_E,UTM_N,Day_1,Day_2,Day_3,Day_4,Day_5,Obsv_Exp_1,Obsv_Exp_2,Obsv_Exp_3,Obsv_Exp_4,Obsv_Exp_5,tsunrise_1,tsunrise_2,tsunrise_3,tsunrise_4,tsunrise_5,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Year,annual1200,annual2100,annual3600,bare1200,bare2100,bare3600,per1200,per2100,per3600,shrub1200,shrub2100,shrub3600,sage1200,sage2100,sage3600,tree1200,tree2100,tree3600,tri1200,tri2100,tri3600,tpi1200,tpi2100,tpi3600,Elevation,RoadsAll1200,RoadsAll2100,RoadsAll3600,RoadsPrimary1200,RoadsPrimary2100,RoadsPrimary3600,Ag1200,Ag2100,Ag3600,Dist_Landfill_km,D0.5k_DIST_LANDFILL,D1k_DIST_LANDFILL,D2k_DIST_LANDFILL,D5k_DIST_LANDFILL,D10K_DIST_LANDFILL,Dist_Ag,D0.5k_DIST_AG,D1k_DIST_AG,D2k_DIST_AG,D5k_DIST_AG,D10k_DIST_AG,Dist_Power_km,D0.5k_DIST_POWER,D1k_DIST_POWER,D2k_DIST_POWER,D5k_DIST_POWER,D10K_DIST_POWER,RIP_DIST,Riparian1200,Riparian2100,Riparian3600,BurnSev10y_1200,BurnSev10y_2100,BurnSev10y_3600,BurnProp10y_1200,BurnProp10y_2100,BurnProp10y_3600,BurnSev5y_1200,BurnSev5y_2100,BurnSev5y_3600,BurnProp5y_1200,BurnProp5y_2100,BurnProp5y_3600,BurnSev3y_1200,BurnSev3y_2100,BurnSev3y_3600,BurnProp3y_1200,BurnProp3y_2100,BurnProp3y_3600,BurnSev1y_1200,BurnSev1y_2100,BurnSev1y_3600,BurnProp1y_1200,BurnProp1y_2100,BurnProp1y_3600,DIST_FIRE_1y,DIST_FIRE_3y,DIST_FIRE_5y,D0.5k_DIST_FIRE_5y,D1k_DIST_FIRE_5y,D2k_DIST_FIRE_5y,D5k_DIST_FIRE_5y,D10k_DIST_FIRE_5y,DIST_FIRE_10y,D0.5k_DIST_FIRE_10y,D1k_DIST_FIRE_10y,D2k_DIST_FIRE_10y,D5k_DIST_FIRE_10y,D10k_DIST_FIRE_10y,D0.5k_DIST_FIRE_3y,D1k_DIST_FIRE_3y,D2k_DIST_FIRE_3y,D5k_DIST_FIRE_3y,D10k_DIST_FIRE_3y,D0.5k_DIST_FIRE_1y,D1k_DIST_FIRE_1y,D2k_DIST_FIRE_1y,D5k_DIST_FIRE_1y,D10k_DIST_FIRE_1y,RavenDensity,RTHADensity,SWHADensity,CORA.RTHA,Study_Area,SA_CAT,County
BC38,446885,4971927,131,NA,NA,NA,190,3,NA,NA,NA,3,724,NA,NA,NA,558,9.008,NA,NA,NA,22.35,2021,0.12347662,11.48363972,0.135115538,0.189924374,0.17219801,0.192651196,0.14030448,0.120134649,0.131044998,0.16322588,0.13180316,0.134960308,0.150782089,0.119083462,0.121240902,0,0.000802281,0.001088851,2.389073133,1.903885484,1.977855563,-0.117610358,-0.873384237,-0.535539865,893.5009766,0.42799738,0.528164208,0.636314631,0.42875579,0.332965523,0.343244433,0.169154227,0.276263565,0.210569382,19.55442014,1.04E-17,3.22E-09,5.67E-05,0.020022793,0.141501917,0.527960513,0.347871881,0.589806647,0.767988702,0.899791596,0.948573453,5.072268232,3.93E-05,0.006268186,0.079171878,0.362600484,0.60216317,0.112154479,0.0519403,0.17745398,0.129596457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,24.42728842,6.06E-22,2.46E-11,4.96E-06,0.007555665,0.086923327,18.15930349,1.69E-16,1.30E-08,0.000113961,0.026466892,0.162686483,0,0,7.12E-218,1.38E-87,3.72E-44,0,0,7.12E-218,1.38E-87,3.72E-44,1.131150723,0.852936029,0.412072033,0.964799206,Baker,Baker,Baker
BC39,475630,4957119,NA,NA,NA,169,NA,NA,NA,NA,3,NA,NA,NA,NA,366,NA,NA,NA,NA,20.421,NA,2021,0.217140293,20.37364197,0.192226868,0.1463801,0.146011839,0.15395998,0.200941296,0.194365444,0.192434712,0.228356228,0.240873604,0.243046551,0.200877609,0.204059715,0.201379318,0.000179104,0.0016647,0.002173825,5.682615757,6.371005535,5.868896484,-0.133002073,-2.307523251,-0.888911843,1000.059998,0.535042524,0.720833182,0.802687168,0.538147151,0.461212665,0.312150389,0,0,0.003891653,19.92060983,4.98E-18,2.23E-09,4.72E-05,0.018608776,0.136413989,2.137045409,0.013924703,0.118002979,0.343515617,0.652196696,0.807586959,5.772699163,9.68E-06,0.003111348,0.05577946,0.315202549,0.561429024,0.317306731,0.017313432,0.017823456,0.016937535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,9.878635493,2.63E-09,5.13E-05,0.007159481,0.138660456,0.372371395,9.878635493,2.63E-09,5.13E-05,0.007159481,0.138660456,0.372371395,0,0,7.12E-218,1.38E-87,3.72E-44,0,0,7.12E-218,1.38E-87,3.72E-44,0.756881893,0.491976619,0.168061674,0.372368195,Baker,Baker,Baker
BU01,421146,4874817,NA,140,166,NA,189,NA,1,1,NA,1,NA,381,545,NA,593,NA,4.511,19.553,NA,23.641,2021,0.309896526,29.65550041,0.276669102,0.275269661,0.270531445,0.258566055,0.121522389,0.125228643,0.137772474,0.087824879,0.093886681,0.110960531,0.071484575,0.072471218,0.086049089,0.001518408,0.004876081,0.006089552,2.549542665,2.826094389,3.41921401,1.74953258,-0.984183013,0.748190701,1351.189941,0.335613519,0.700228751,0.710622609,0,0,0.122964859,0,0,0,39.93241354,2.07E-35,4.55E-18,2.13E-09,0.000340028,0.018439847,2.478515529,0.00703378,0.083867632,0.289599089,0.609142465,0.780475794,25.01273767,1.88E-22,1.37E-11,3.70E-06,0.006720804,0.081980508,0.122305394,0.008955223,0.011643791,0.010901051,1.848955274,1.598256707,1.518496394,0.99840796,0.868210495,0.792084038,1.848955274,1.598256707,1.518496394,0.99840796,0.868210495,0.792084038,0,0,0,0,0,0,0,0,0,0,0,0,4.551587487,4.566602474,0,1,1,1,1,1,0,1,1,1,1,1,0.000108019,0.010393211,0.101947099,0.401189861,0.633395501,0.000111312,0.010550442,0.102715346,0.402396444,0.634347258,0.928369462,0.938261509,0.146460563,0.871053332,Bully Creek,Bully,Malheur
BU03,416579,4864518,NA,NA,NA,167,190,NA,NA,NA,1,1,NA,NA,NA,684,256,NA,NA,NA,15.277,23.838,2021,0.141239805,16.03343582,0.164119186,0.255440788,0.240884018,0.233912659,0.165725365,0.161089573,0.15774704,0.158756218,0.171172829,0.187499828,0.118800001,0.136831455,0.152475176,0.054300499,0.041465554,0.031063294,7.943597794,6.353947639,5.170330048,-0.893981814,-0.581559777,-0.058777247,1522.98999,0.043403853,0.392304659,0.715494335,0,0.020930007,0.173469394,0,0,0,30.46534213,3.45E-27,5.88E-14,2.42E-07,0.002258468,0.047523345,3.764379614,0.000537405,0.02318199,0.152256328,0.471010015,0.686301694,15.14415928,7.01E-14,2.65E-07,0.000514621,0.048372111,0.219936606,0.331235558,0.015522388,0.012814675,0.010569375,0.435024887,0.653873682,0.691719174,0.24537313,0.348858386,0.378706455,0.435024887,0.653873682,0.691719174,0.24537313,0.348858386,0.378706455,0,0,0.054272596,0,0,0.026833912,0,0,0.050893378,0,0,0.025189199,2.852650838,2.860888914,0.331797908,0.51499617,0.717632336,0.847131829,0.935794309,0.967364621,0.331797908,0.51499617,0.717632336,0.847131829,0.935794309,0.967364621,0.003273885,0.057217876,0.239202583,0.564295187,0.751195838,0.003328273,0.057691188,0.2401899,0.565225695,0.751814934,0.710726976,0.563785076,0.027389012,0.400697262,Bully Creek,Bully,Malheur
BU06,443325,4879325,130,151,NA,173,NA,1,1,NA,1,NA,411,458,NA,274,NA,6.758,16.945,NA,24.078,NA,2021,0.175609951,18.52611732,0.189012928,0.335888557,0.346642151,0.35345295,0.174405975,0.163716259,0.156199226,0.127426863,0.118823261,0.119428635,0.119846764,0.109361219,0.108769264,0,5.20E-06,2.65E-06,5.118905544,4.421542645,4.698655605,-2.800198317,0.108847976,-0.051326934,1143.319946,0.216252387,0.464957774,0.485232115,0.220716044,0.387007356,0.399051964,0,0,0,40.78964148,3.72E-36,1.93E-18,1.39E-09,0.000286455,0.016924988,1.449591876,0.055068151,0.234666041,0.484423411,0.748324647,0.865057597,19.91146016,5.07E-18,2.25E-09,4.75E-05,0.01864286,0.13653886,0.04610186,0.022487562,0.017238015,0.017667219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81533771,10.81894071,5.045974081,4.14E-05,0.006435189,0.080219629,0.364512361,0.603748591,5.045974081,4.14E-05,0.006435189,0.080219629,0.364512361,0.603748591,4.01E-10,2.00E-05,0.004474009,0.11488908,0.338952916,4.04E-10,2.01E-05,0.004482076,0.114971898,0.339075063,0.76987052,0.420419931,0.128743768,0.323668911,Bully Creek,Bully,Malheur
BU07,432759,4861519,NA,140,162,NA,186,NA,1,1,NA,1,NA,596,629,NA,259,NA,7.181,12.558,NA,25.797,2021,0.152847757,15.75183773,0.166569157,0.323426857,0.32953228,0.319726028,0.173028851,0.167600994,0.167204208,0.178939304,0.177044163,0.176248093,0.168165169,0.164093533,0.162379208,1.99E-06,1.24E-05,0.000111222,3.16506362,3.808917522,3.91085434,-2.821066141,-1.678303957,0.101843879,1147.849976,0,0.344114363,0.515617013,0,0.226411924,0.288667262,0,0,0,44.55030632,2.01E-39,4.49E-20,2.12E-10,0.000135024,0.011619964,3.386817853,0.00114353,0.033816114,0.183891581,0.507954415,0.712709208,12.18672947,2.60E-11,5.10E-06,0.002257799,0.087392493,0.295622213,0.124515655,0.027860697,0.024328368,0.022288557,0,0,0.010038695,0,0,0.007650636,0,0,0.010038695,0,0,0.007650636,0,0,0.00462325,0,0,0.002311625,0,0,0.004533837,0,0,0.002266919,3.063803375,3.060339056,2.964424403,0.002661544,0.051590156,0.227134665,0.552730421,0.743458419,2.964424403,0.002661544,0.051590156,0.227134665,0.552730421,0.743458419,0.002196966,0.0468718,0.216498962,0.542228483,0.736361652,0.002181796,0.046709702,0.216124275,0.541852923,0.736106597,0.643790424,0.321783632,0.142785236,0.207161221,Bully Creek,Bully,Malheur
BU08,419268,4865141,NA,140,166,NA,NA,NA,1,1,NA,NA,NA,518,698,NA,NA,NA,4.03,19.715,NA,NA,2021,0.207325382,18.50530243,0.165429306,0.264081593,0.243631687,0.235445881,0.15029254,0.159468546,0.16340807,0.146740303,0.171825275,0.193893871,0.127126369,0.144682884,0.157147598,0.005233161,0.013773266,0.020189304,3.536380529,4.391694069,5.008326054,1.132787943,0.868813992,1.662871838,1626.73999,1.203716874,1.233084679,0.806536853,0.598743379,0.368001699,0.274339169,0,0,0,33.14091055,1.64E-29,4.05E-15,6.36E-08,0.001322565,0.036367089,5.841558781,8.44E-06,0.002904312,0.053891668,0.310891359,0.557576326,15.3646279,4.51E-14,2.12E-07,0.000460907,0.046285545,0.215140755,0.353838305,0.009353234,0.010277759,0.0115644,0.912437797,1.031288624,1.230204582,0.50786072,0.561503947,0.66775012,0.912437797,1.031288624,1.230204582,0.50786072,0.561503947,0.66775012,0.104158334,0.42640841,0.698028982,0.05137945,0.207543314,0.332971454,0.1074,0.43196559,0.700859249,0.052999999,0.210008875,0.334330946,0.899875183,0.89635315,0,1,1,1,1,1,0,1,1,1,1,1,0.166508936,0.408055065,0.638791879,0.835879655,0.914264543,0.165340158,0.40662041,0.637667946,0.835291063,0.913942593,0.772050977,0.721149802,0.059377387,0.556764409,Bully Creek,Bully,Malheur
BU10,430269,4877221,134,NA,NA,168,195,1,NA,NA,1,1,424,NA,NA,599,545,16.29,NA,NA,16.545,24.941,2021,0.237637806,24.57646561,0.262014599,0.330921402,0.326199837,0.318331242,0.124314432,0.126851625,0.127271423,0.113432837,0.110617313,0.097715206,0.093731346,0.092117348,0.081332445,1.40E-05,0.000087416,4.48E-05,2.905992031,2.961942434,3.189148188,-0.709305644,0.160575405,-0.235032156,1040.040039,0.980086327,0.92708081,0.722842753,0.169869244,0.279776901,0.177086323,0,0,0.001171918,48.74692554,4.56E-43,6.75E-22,2.60E-11,5.83E-05,0.007637442,0.1295482,0.771748623,0.878492244,0.937279171,0.974423135,0.987128732,26.9147236,4.19E-24,2.05E-12,1.43E-06,0.004594273,0.067781068,0.057583814,0.026268657,0.021010863,0.022001106,0.272437811,0.498666495,0.844046414,0.206965178,0.312626034,0.460099488,0.164378107,0.358680815,0.784278631,0.139502481,0.23261562,0.430956334,0,0,0.022750501,0,0,0.01137525,0,0,0.023289407,0,0,0.011644703,3.015373025,3.005318131,0.78042161,0.209958955,0.458212783,0.676914163,0.855487051,0.92492543,0.561091129,0.325568544,0.570586141,0.755371525,0.893849175,0.945435971,0.002452527,0.049522997,0.222537631,0.548228216,0.740424349,0.0024037,0.049027544,0.221421642,0.547126848,0.739680234,1.264213204,0.800923049,0.167835474,1.012537494,Bully Creek,Bully,Malheur
BU11,428332,4856563,124,146,NA,179,NA,1,1,NA,1,NA,357,328,NA,544,NA,9.739,7.769,NA,27.113,NA,2021,0.167673626,15.98581886,0.160158329,0.23980299,0.251159821,0.28554781,0.170648766,0.16867691,0.16784832,0.235711441,0.230845642,0.201445656,0.18635622,0.181511097,0.162976456,0.003773134,0.004697847,0.005722057,4.877856731,4.975825787,6.191963673,1.853340268,0.602322817,1.750980258,1510.119995,1.010231972,0.727256656,0.486167282,0.632378161,0.574446917,0.436834037,0,0,0,39.18774476,9.16E-35,9.57E-18,3.09E-09,0.000394635,0.019865425,1.83837972,0.025304844,0.159074963,0.398842028,0.692341503,0.832070612,6.166260042,4.41E-06,0.002099072,0.045815628,0.291343584,0.539762525,0.080555216,0.015323383,0.014961296,0.016030956,0,0,0.054262023,0,0,0.031774461,0,0,0.054262023,0,0,0.031774461,0,0,0.044172574,0,0,0.021135738,0,0,0.041766349,0,0,0.019921744,3.000197851,3.031467151,2.95269286,0.002724731,0.052198952,0.2284709,0.55402882,0.744331123,2.95269286,0.002724731,0.052198952,0.2284709,0.55402882,0.744331123,0.002327561,0.048244804,0.219646998,0.545368574,0.738490741,0.002477772,0.049777219,0.223108088,0.54878992,0.740803564,0.683170795,0.517346203,0.108564004,0.353435817,Bully Creek,Bully,Malheur
BU12,416732,4874243,NA,140,166,NA,189,NA,1,1,NA,1,NA,451,611,NA,669,NA,4.72,19.463,NA,23.303,2021,0.289315414,27.91244316,0.271491871,0.282210941,0.26669096,0.259270973,0.122171145,0.133074875,0.139319401,0.097721395,0.112056856,0.118528023,0.083367167,0.091031675,0.092980433,2.39E-05,8.91E-05,0.000109754,2.699911118,3.321017504,3.791945934,-5.766030312,1.072198272,0.407802492,1344.319946,0.944196403,0.738556087,0.820294201,0.835037649,0.410221219,0.371816367,0,0,0,36.16919412,3.84E-32,1.96E-16,1.40E-08,0.000721745,0.02686531,2.054720467,0.01641695,0.128128647,0.357950621,0.663023998,0.814262856,24.69674735,3.54E-22,1.88E-11,4.34E-06,0.007159254,0.084612376,0.097600124,0.013731344,0.006504911,0.008778331,1.74507463,1.92246151,1.882830262,1,1,0.940431178,1.74507463,1.92246151,1.882830262,1,1,0.940431178,0,0,0,0,0,0,0,0,0,0,0,0,6.176954937,6.180601266,0,1,1,1,1,1,0,1,1,1,1,1,4.28E-06,0.002069183,0.045488277,0.290509136,0.538988995,4.31E-06,0.002076742,0.045571285,0.290721072,0.539185563,0.955105007,1.358693957,0.158731714,1.297695401,Bully Creek,Bully,Malheur
BU14,446679,4875049,NA,144,159,180,NA,NA,1,1,1,NA,NA,667,667,178,NA,NA,10.511,12.812,27.055,NA,2021,0.15360796,15.33096981,0.164080486,0.394642792,0.400465088,0.38686676,0.122374134,0.113053408,0.127211943,0.09659502,0.091109085,0.097660809,0.075693531,0.068407598,0.07700829,0,0,0,4.065529346,3.499744415,3.272270441,-0.476397485,-0.763539672,0.214230657,1022.719971,2.067822218,1.315843463,1.007918,0.572737336,0.530298233,0.361869246,0.011940299,0.006114617,0.01103372,36.40489449,2.39E-32,1.55E-16,1.24E-08,0.000688511,0.026239498,0.742137274,0.226666717,0.476095281,0.689996581,0.862062543,0.928473232,15.9764797,1.33E-14,1.15E-07,0.000339431,0.040954404,0.202371944,0.022139374,0.043980099,0.032004163,0.019458264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.81208697,11.81094706,9.426130449,6.49E-09,8.06E-05,0.008977218,0.151794736,0.38960844,9.426130449,6.49E-09,8.06E-05,0.008977218,0.151794736,0.38960844,5.51E-11,7.42E-06,0.002724491,0.094213725,0.306942543,5.50E-11,7.41E-06,0.002722939,0.094192248,0.306907556,1.088259339,0.609820366,0.153544247,0.663642708,Bully Creek,Bully,Malheur
BU15,427022,4860593,131,146,NA,172,NA,1,1,NA,1,NA,388,545,NA,446,NA,6.815,6.26,NA,21.312,NA,2021,0.184774132,17.36707306,0.161720066,0.308212929,0.332354126,0.334444885,0.172630844,0.170745468,0.170550804,0.163355217,0.133904247,0.132549696,0.138121395,0.111310091,0.109484358,0.000039801,0.000891173,0.00316639,4.879440784,5.105382442,5.156573296,-3.229981899,-1.428580046,-0.015011933,1378.349976,0.63626343,0.448940396,0.521969497,0,0,0.242566019,0,0,0,38.76941178,2.12E-34,1.45E-17,3.81E-09,0.000429073,0.020714089,2.881492223,0.003141721,0.05605106,0.23675105,0.561974702,0.749649719,10.18767995,1.42E-09,3.76E-05,0.006134419,0.130349498,0.361039469,0.092830775,0.020298507,0.015676836,0.016185738,0.48597014,0.708059609,0.743394136,0.266069651,0.38281402,0.439049184,0.48597014,0.708059609,0.743394136,0.266069651,0.38281402,0.439049184,0.453262031,0.685089588,0.695719659,0.214973256,0.323870957,0.33379811,0.455322802,0.683256924,0.698603451,0.216117993,0.322543681,0.335086644,0.250188042,0.250130904,0.200947588,0.669050875,0.817955301,0.904408813,0.96060737,0.980105795,0.200947588,0.669050875,0.817955301,0.904408813,0.96060737,0.980105795,0.606371886,0.778698842,0.882439143,0.951204521,0.975297145,0.606302596,0.77865435,0.882413933,0.951193651,0.975291572,0.649104118,0.666710079,0.119740486,0.432764258,Bully Creek,Bully,Malheur
BU16,408161,4873429,NA,141,164,NA,195,NA,1,1,NA,1,NA,211,695,NA,248,NA,4.984,16.387,NA,23.987,2021,0.13010149,13.34690666,0.15244091,0.165962181,0.165742531,0.167877064,0.162360191,0.158992386,0.157434826,0.222913437,0.204971695,0.178300495,0.178099499,0.16685812,0.145411386,0.106195021,0.115371752,0.118191881,8.741231918,7.58713007,6.901016712,-0.699493647,0.425678819,0.775139868,1570.380005,0,0.267302871,0.418359846,0,0.266544819,0.299464643,0,0,0,29.65000673,1.76E-26,1.33E-13,3.64E-07,0.002658478,0.051560435,2.309286718,0.009866862,0.099332078,0.315169919,0.630112223,0.793796084,25.66944695,5.06E-23,7.11E-12,2.67E-06,0.005893593,0.076769742,0.459040473,0.009950249,0.00949717,0.021094527,0,0,0.117081262,0,0,0.06140409,0,0,0.117081262,0,0,0.06140409,0,0,0,0,0,0,0,0,0,0,0,0,12.89049043,12.88888024,2.832072184,0.003468114,0.058890695,0.242674051,0.567556806,0.753363661,2.832072184,0.003468114,0.058890695,0.242674051,0.567556806,0.753363661,6.38E-12,2.53E-06,0.001589334,0.075942709,0.275577048,6.36E-12,2.52E-06,0.001588055,0.075918257,0.275532678,0.498599797,0.32366693,0.00430166,0.161380266,Bully Creek,Bully,Malheur
BU17,430313,4868219,127,NA,NA,169,196,1,NA,NA,1,1,395,NA,NA,315,231,15.181,NA,NA,19.531,25.225,2021,0.176342297,17.80016899,0.177930565,0.260935326,0.292831593,0.314573574,0.168360195,0.16548233,0.165357647,0.192133331,0.158937101,0.143522167,0.167584076,0.139603205,0.12835556,3.38E-05,2.67E-05,0.000344942,4.453949928,3.867196798,3.706863403,0.043467574,-0.797039151,0.595820487,1218.060059,0.663898408,0.563056648,0.385688514,0.3434273,0.387750089,0.226961806,0,0,0,44.44710965,2.48E-39,4.98E-20,2.23E-10,0.000137839,0.011740499,1.821455304,0.026176045,0.161790126,0.402231433,0.694688969,0.833480035,17.98032618,2.41E-16,1.55E-08,0.00012463,0.027431447,0.165624414,0.277049393,0.018308457,0.01606713,0.017092315,1.791243792,1.57288754,1.307153106,1,0.874715388,0.738220036,1.791243792,1.57288754,1.307153106,1,0.874715388,0.738220036,2,1.70247674,1.374370575,1,0.85123837,0.686532557,2,1.690463066,1.367903352,1,0.845231533,0.68332535,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932322264,0.836983144,0.088263839,0.78033802,Bully Creek,Bully,Malheur
BU18,429532,4884358,NA,140,161,180,NA,NA,1,1,1,NA,NA,678,646,444,NA,NA,6.606,14.038,25.304,NA,2021,0.288624878,28.0995903,0.274580212,0.314149246,0.303678532,0.2692272,0.121162186,0.128801146,0.134306021,0.059040794,0.085478439,0.099201994,0.046877613,0.069845834,0.084687452,0.000302548,0.002626204,0.001081063,1.69820869,2.642735481,3.309273005,0.197952718,1.504858136,-0.648679495,1233.859985,0.722965419,0.598547578,0.883455694,0.582520545,0.367703944,0.296169072,0,0,0.01978994,43.02041585,4.29E-38,2.07E-19,4.55E-10,0.000183356,0.013540886,2.288448248,0.010286772,0.101423724,0.318470916,0.632743818,0.795451958,21.60748899,1.71E-19,4.13E-10,2.03E-05,0.013279978,0.115238787,0.088543611,0.015920399,0.016587524,0.024455501,1.676019907,1.445196152,1.027352095,0.858706474,0.746438563,0.544168055,1.183283567,1.004553437,0.789784431,0.624079585,0.532622159,0.425715864,0,0,0,0,0,0,0,0,0,0,0,0,10.05874612,10.04683881,0,1,1,1,1,1,0,1,1,1,1,1,1.88E-09,4.33E-05,0.006581982,0.134073414,0.366160367,1.83E-09,4.28E-05,0.006542911,0.133754503,0.365724628,1.219346642,0.876423419,0.188972786,1.068663953,Bully Creek,Bully,Malheur
BU19,421908,4883810,125,NA,161,NA,195,1,NA,1,NA,1,426,NA,723,NA,648,8.202,NA,12.878,NA,23.044,2021,0.244274635,25.15911102,0.252898388,0.22341095,0.218236523,0.202305355,0.14704279,0.149258442,0.152796679,0.205727367,0.197809143,0.198106365,0.182342281,0.176311073,0.173953571,0.003361194,0.005924673,0.008431121,3.618540049,3.550916672,4.207679749,-0.765693605,0.446864724,0.367920697,1305.949951,1.192396522,0.997980833,0.814013839,0,0,0.076576479,0,0,0,39.9927635,1.83E-35,4.28E-18,2.07E-09,0.000335948,0.018328898,4.31263325,0.000179512,0.013398222,0.11575069,0.422094249,0.649687809,24.07403573,1.23E-21,3.51E-11,5.92E-06,0.008108786,0.090048796,0.158863841,0.018308457,0.016782671,0.016871199,0.313830853,0.35490796,0.331829727,0.156616911,0.176608339,0.161171913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67540757,11.68785568,4.442644049,0.00013841,0.011764791,0.10846562,0.41126035,0.641295837,0.443971112,0.41150166,0.641483952,0.800926933,0.915033848,0.956574016,7.05E-11,8.40E-06,0.00289744,0.096561889,0.31074409,7.23E-11,8.50E-06,0.00291553,0.096802591,0.311131148,0.938836157,0.35777092,0.108257808,0.335888276,Bully Creek,Bully,Malheur
BU20,435934,4854612,124,NA,166,NA,193,1,NA,1,NA,1,560,NA,578,NA,283,10.97,NA,22.442,NA,28.147,2021,0.214300499,22.0309639,0.208063679,0.258959198,0.255530472,0.272941952,0.154961195,0.156681194,0.156729021,0.187118416,0.176588821,0.178676624,0.170290546,0.161204052,0.16234848,0,0.000152865,0.000219127,7.685582161,7.25836277,7.336489201,2.288759947,-0.788521826,-0.45281148,1299.400024,0.334456295,0.475698292,0.433560103,0,0,0.004337459,0,0,0,46.48399911,4.21E-41,6.49E-21,8.06E-11,9.17E-05,0.009576914,6.540979532,2.08E-06,0.001443074,0.037987817,0.270307276,0.519910835,6.974306361,8.75E-07,0.000935615,0.030587826,0.24786742,0.497862853,0.068707786,0.012935324,0.020880764,0.019568823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.167295717,8.171850624,8.067215612,9.84E-08,0.000313655,0.017710319,0.19920056,0.446318899,8.067215612,9.84E-08,0.000313655,0.017710319,0.19920056,0.446318899,7.98E-08,0.000282495,0.01680758,0.195075206,0.441673189,8.05E-08,0.000283784,0.016845902,0.195252996,0.441874413,0.449655473,0.45454517,0.081465274,0.204388723,Bully Creek,Bully,Malheur
BU21,432775,4864967,127,NA,162,NA,189,1,NA,1,NA,1,248,NA,458,NA,492,15.749,NA,12.561,NA,23.776,2021,0.18380497,18.08690643,0.175525475,0.401633835,0.36464386,0.342778549,0.13646965,0.153755932,0.159219017,0.111954231,0.127632208,0.147386627,0.091711445,0.111934557,0.13376893,0,1.04E-05,0.000113327,3.891238928,3.669682741,3.706777811,-1.553696156,0.017228469,-0.578395844,1099.560059,0.428504854,0.596841633,0.580972612,0.063931175,0.279257029,0.356496125,0,0,0,45.55887242,2.68E-40,1.64E-20,1.28E-10,0.000110359,0.010505175,0.905651138,0.163441153,0.404278558,0.635829032,0.834326699,0.913414856,15.39634998,4.24E-14,2.06E-07,0.000453654,0.045992819,0.214459365,0.026801706,0.022885572,0.022572042,0.020519624,0,0.039029468,0.248269767,0,0.025434203,0.144610286,0,0.039029468,0.248269767,0,0.025434203,0.144610286,0,0.026710527,0.214736655,0,0.013355264,0.107368328,0,0.027381031,0.216072872,0,0.013690515,0.108036436,1.382478175,1.380756834,1.339842273,0.068584786,0.261886972,0.511748935,0.764931911,0.874603859,1.339842273,0.068584786,0.261886972,0.511748935,0.764931911,0.874603859,0.063196038,0.251388222,0.5013863,0.75869808,0.871032767,0.062978848,0.250955869,0.500954957,0.75843693,0.870882845,0.857171595,0.440745473,0.157115683,0.3777945,Bully Creek,Bully,Malheur
BU22,441262,4874370,130,151,NA,180,NA,1,1,NA,1,NA,309,568,NA,419,NA,9.394,17.89,NA,27.051,NA,2021,0.140995026,14.34716702,0.146559649,0.355032845,0.371401825,0.362303162,0.099854727,0.090906782,0.104993916,0.069297514,0.072237039,0.085760088,0.046495523,0.045351591,0.063234715,4.72E-06,1.53E-06,8.64E-06,2.46224618,2.322181225,2.894735813,-0.092747733,-0.88410449,-0.173027232,988.7299805,1.313899279,1.070174456,1.022966862,0.806612432,0.62148875,0.489764869,0.050149255,0.070708387,0.074737422,41.56640807,7.87E-37,8.87E-19,9.42E-10,0.000245238,0.015660075,0.62992265,0.283697911,0.532632999,0.729817099,0.881628485,0.938950736,20.94256318,6.45E-19,8.03E-10,2.83E-05,0.01516883,0.123161803,0.434212766,0.022686567,0.020230275,0.017468214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.663697166,6.672200677,5.309178861,2.45E-05,0.004945986,0.070327707,0.34582038,0.588064945,5.309178861,2.45E-05,0.004945986,0.070327707,0.34582038,0.588064945,1.60E-06,0.00126561,0.03557542,0.26330555,0.513133072,1.63E-06,0.001276419,0.035727,0.263753735,0.513569601,1.454395652,0.393645555,0.081588723,0.572516384,Bully Creek,Bully,Malheur
